"","collection_no","collection_name","accepted_name","identified_rank","family","genus","formation","member","cells.1","Camp_out_0.5","DEM_0.5","LANDCVI_selected_0.5","MGVF_0.5","SLOPE_0.5","WC_Prec_0.5","WC_Temp_0.5","cells.2","CampPrecip_0.5","CampTemp_0.5","colls_per_cell"
"288",45755,"RTMP Quarry 61, Berry Creek (NMC)","Chirostenotes pergracilis","species","Caenagnathidae","Chirostenotes","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"289",196405,"3.5 miles west of Little Sandhill Creek (NMC)","Euoplocephalus","genus","Ankylosauridae","Euoplocephalus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"290",98674,"H&M site","Opisthotriton","genus","Batrachosauroididae","Opisthotriton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"291",98674,"H&M site","Plesiobaena","genus","Baenidae","Plesiobaena","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"292",59121,"RTMP Quarry 154","Ornithomimidae","family","Ornithomimidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"293",98674,"H&M site","Testudines","order","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"294",60877,"Berry Creek east, GSC (NMC)","Sphaerotholus brevis","species","Pachycephalosauridae","Prenocephale","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"295",52471,"RTMP Quarry 28, Steveville","Rativates evadens","species","Ornithomimidae","Rativates","Oldman","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"296",45262,"Sid's Site, RTMP BB 51","Scapherpeton tectum","species","Scapherpetontidae","Scapherpeton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"297",59131,"RTMP Quarry 157","Troodon formosus","species","Troodontidae","Troodon","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"298",36264,"RTMP Quarry 158","Trionychinae","unranked clade","Trionychidae","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"299",36264,"RTMP Quarry 158","Azhdarchidae","family","Azhdarchidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"300",36264,"RTMP Quarry 158","Ankylosauridae","family","Ankylosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"301",36264,"RTMP Quarry 158","Baenidae","family","Baenidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"302",36264,"RTMP Quarry 158","Basilemys","genus","Nanhsiungchelyidae","Basilemys","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"303",36264,"RTMP Quarry 158","Ceratopsidae","family","Ceratopsidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"304",36264,"RTMP Quarry 158","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"305",36264,"RTMP Quarry 158","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"306",36264,"RTMP Quarry 158","Ornithomimidae","family","Ornithomimidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"307",36264,"RTMP Quarry 158","Theropoda","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"308",36264,"RTMP Quarry 158","Tyrannosauridae","family","Tyrannosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"309",22697,"Steveville Railway Grade, RTMP BB 102","Ornithurae","subclass","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"310",59135,"RTMP Quarry 160","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"311",59132,"RTMP Quarry 162","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"312",11919,"near mouth of Sandhill Creek (50 ft level) [NMC]","Gryposaurus notabilis","species","Hadrosauridae","Gryposaurus","Oldman","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"313",59137,"RTMP Quarry 166","Troodon formosus","species","Troodontidae","Troodon","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"314",59138,"RTMP Quarry 167","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"315",67894,"RTMP BB 117","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"316",98677,"Cretin site","Opisthotriton","genus","Batrachosauroididae","Opisthotriton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"317",98677,"Cretin site","Scapherpeton","genus","Scapherpetontidae","Scapherpeton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"318",146198,"RTMP L0410","Albanerpeton gracilis","species","Albanerpetontidae","Albanerpeton","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"319",59108,"RTMP Quarry 134 (I) (UA)","Ankylosauria","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"320",55317,"RTMP Quarry 137 (II)","Gryposaurus notabilis","species","Hadrosauridae","Gryposaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"321",55317,"RTMP Quarry 137 (II)","Ankylosauridae","family","Ankylosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"322",55317,"RTMP Quarry 137 (II)","Ceratopsidae","family","Ceratopsidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"323",55317,"RTMP Quarry 137 (II)","Hadrosauridae","family","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"324",55317,"RTMP Quarry 137 (II)","Ornithomimidae","family","Ornithomimidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"325",59113,"RTMP Quarry 140, Steveville","Saurornitholestes langstoni","species","Dromaeosauridae","Saurornitholestes","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"326",59115,"RTMP Quarry 144","Troodon formosus","species","Troodontidae","Troodon","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"327",98674,"H&M site","Champsosaurus","genus","NO_FAMILY_SPECIFIED","Champsosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"328",59117,"RTMP Quarry 146","Lambeosaurinae","subfamily","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"329",98674,"H&M site","Crocodylia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"330",94765,"RTMP Quarry 207","Saurornitholestes langstoni","species","Dromaeosauridae","Saurornitholestes","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"331",167660,"RTMP Quarry 223","Gorgosaurus libratus","species","Tyrannosauridae","Gorgosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"332",22697,"Steveville Railway Grade, RTMP BB 102","Mammalia","class","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"333",52472,"RTMP Quarry 24, mouth of Berry Creek","Baenidae","family","Baenidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"334",52476,"right bank, Sand Creek (125 ft level) [AMNH]","Platypelta coombsi","species","Ankylosauridae","Platypelta","Oldman","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"335",52472,"RTMP Quarry 24, mouth of Berry Creek","Corythosaurus casuarius","species","Hadrosauridae","Corythosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"336",52485,"right bank, Sand Creek (50 ft level) [AMNH]","Albertosaurus sarcophagus","species","Tyrannosauridae","Albertosaurus","Oldman","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"337",58912,"RTMP Quarry 25, Red Deer River","Caenagnathus collinsi","species","Caenagnathidae","Caenagnathus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"338",58912,"RTMP Quarry 25, Red Deer River","Chasmosaurus belli","species","Ceratopsidae","Chasmosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"339",54001,"RTMP Quarry 26, Steveville","Lambeosaurinae","subfamily","Hadrosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"340",46319,"RTMP Quarry 27, Steveville (ROM)","Corythosaurus casuarius","species","Hadrosauridae","Corythosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"341",58913,"RTMP Quarry 29, Steveville","Gorgosaurus libratus","species","Tyrannosauridae","Gorgosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"342",22657,"RTMP BB 91a, Irishman's Coulee","Tyrannosauridae indet.","species","Tyrannosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"343",58944,"RTMP Quarry 31, Red Deer River","Gorgosaurus libratus","species","Tyrannosauridae","Gorgosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"344",46318,"RTMP Quarry 32, Steveville (ROM)","Lambeosaurus clavinitialis","species","Hadrosauridae","Lambeosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"345",58947,"RTMP Quarry 35, Red Deer River","Gryposaurus notabilis","species","Hadrosauridae","Gryposaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"346",11897,"RTMP Quarry 36, Berry Creek","Gorgosaurus libratus","species","Tyrannosauridae","Gorgosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"347",22654,"RTMP BB 136","Ornithischia","unranked clade","NO_FAMILY_SPECIFIED","NO_GENUS_SPECIFIED","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"348",22654,"RTMP BB 136","Ornithomimidae","family","Ornithomimidae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"349",22654,"RTMP BB 136","Tyrannosauridae indet.","species","Tyrannosauridae","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"350",76752,"RTMP BB 23, One Tree Creek","Saurornitholestes langstoni","species","Dromaeosauridae","Saurornitholestes","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"351",67872,"RTMP L1118, Ken's","Multituberculata","order","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"352",67872,"RTMP L1118, Ken's","Saurornitholestes","genus","Dromaeosauridae","Saurornitholestes","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"353",22697,"Steveville Railway Grade, RTMP BB 102","Aves","class","","","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"354",191255,"Sand Creek [AMNH]","Chasmosaurus","genus","Ceratopsidae","Chasmosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
"355",59225,"RTMP Quarry 163","Lambeosaurus clavinitialis","species","Hadrosauridae","Lambeosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41269,1.43547204061178e-05,276.095001220703,213
"356",59136,"RTMP Quarry 164","Chasmosaurus russelli","species","Ceratopsidae","Chasmosaurus","Dinosaur Park","",7391,1,718.403930664062,1698.8330078125,89.5,0.00789243448525667,28.0006771087646,4.30157613754272,41989,1.45486483233981e-05,276.444763183594,213
