"","collection_no","formation","occurrence_no","record_type","reid_no","flags","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_attr","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","ref_author","ref_pubyr","reference_no","phylum","class","order","family","genus","plant_organ","plant_organ2","abund_value","abund_unit","lng","lat","occurrence_comments","collection_name","collection_subset","collection_aka","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate","cc2","protected","stratgroup","member","stratscale","zone","localsection","localbed","localorder","regionalsection","regionalbed","regionalorder","stratcomments","lithdescript","lithology1","lithadj1","lithification1","minor_lithology1","fossilsfrom1","lithology2","lithadj2","lithification2","minor_lithology2","fossilsfrom2","environment","tectonic_setting","geology_comments","assembl_comps","articulated_parts","associated_parts","common_body_parts","rare_body_parts","feed_pred_traces","artifacts","component_comments","pres_mode","preservation_quality","spatial_resolution","temporal_resolution","lagerstatten","concentration","orientation","abund_in_sediment","sorting","fragmentation","bioerosion","encrustation","preservation_comments","collection_type","collection_methods","museum","collection_coverage","collection_size","rock_censused","collectors","collection_dates","collection_comments","taxonomy_comments","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","composition","architecture","thickness","reinforcement","formation3","stratgroup4","member5","lithdescript6","lithology17","lithadj18","lithification19","minor_lithology110","fossilsfrom111","lithology212","lithadj213","lithification214","minor_lithology215","fossilsfrom216","time_bins","time_contain","time_major","time_buffer","time_overlap","primary_reference","old_max_ma","old_min_ma","id","n_bins","bin_assignment","bin_midpoint","overlap_percentage","Target","plng","plat","cells","layer","data.lng","data.lat","Coll_count"
"249",60563,"Horseshoe Canyon",575888,"occ",NA,"","Tyrannosauridae indet.","family",38606,"","Tyrannosauridae",NA,"family",38606,"Early Maastrichtian","",74,67.696,"Ryan et al.",2000,17404,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Tyrannosauridae","",NA,NA,25,"specimens",-112.878609,51.538891,"","RTMP L2000, Horsethief Canyon",NA,"","CA","Alberta","","estimated from map","seconds","small collection","Horsethief Canyon, near Drumheller in the Red Deer Valley","gp_mid",-68.44,63.7,"101","CA","","Edmonton","","bed","","","","","",NA,"","","""3.5 m thick, olive-coloured, silty shale that contains a prominent ironstone layer, abundant small siderite nodules and rare sideritized rhizoliths""","""shale""","sideritic","","silty,carbonaceous","Y","ironstone","","","","","""channel""","","meandering channel deposits interpreted as having been deposited in an overbank setting during a flood event; scattered fossils are interpreted to represent a modern deflational lag formed by winnowing away of fine-grained sediments","macrofossils,mesofossils","","","","","",NA,"","body","variable","","","","dispersed","random","","","frequent","","","","taxonomic","surface (float),surface (in situ),sieve,field collection","","","","","","","","","terrestrial",NA,"actively mobile","","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","""3.5 m thick, olive-coloured, silty shale that contains a prominent ironstone layer, abundant small siderite nodules and rare sideritized rhizoliths""","""shale""","sideritic","","silty,carbonaceous","Y","ironstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","M. J. Ryan, P. J. Currie, and J. D. Gardner, M. K. Vickaryous, J. M. Lavigne. 2000. Baby hadrosaurid material associated with an unusually high abundance of Troodon teeth from the Horseshoe Canyon Formation, Upper Cretaceous, Alberta, Cananda. Gaia 15:123-133",70.6,66,4585,2,"SC.2",69.75,68.27,"Tyrannosauridae",-83.3814,59.5666,7057,1,-112.878609,51.538891,"Non-singleton"
"250",60563,"Horseshoe Canyon",575887,"occ",NA,"","Troodon sp.","genus",38572,"","Troodon",NA,"genus",38572,"Early Maastrichtian","",74,67.696,"Ryan et al.",2000,17404,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Troodontidae","Troodon",NA,NA,65,"specimens",-112.878609,51.538891,"","RTMP L2000, Horsethief Canyon",NA,"","CA","Alberta","","estimated from map","seconds","small collection","Horsethief Canyon, near Drumheller in the Red Deer Valley","gp_mid",-68.44,63.7,"101","CA","","Edmonton","","bed","","","","","",NA,"","","""3.5 m thick, olive-coloured, silty shale that contains a prominent ironstone layer, abundant small siderite nodules and rare sideritized rhizoliths""","""shale""","sideritic","","silty,carbonaceous","Y","ironstone","","","","","""channel""","","meandering channel deposits interpreted as having been deposited in an overbank setting during a flood event; scattered fossils are interpreted to represent a modern deflational lag formed by winnowing away of fine-grained sediments","macrofossils,mesofossils","","","","","",NA,"","body","variable","","","","dispersed","random","","","frequent","","","","taxonomic","surface (float),surface (in situ),sieve,field collection","","","","","","","","","terrestrial",NA,"actively mobile","","","carnivore, omnivore","oviparous","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","""3.5 m thick, olive-coloured, silty shale that contains a prominent ironstone layer, abundant small siderite nodules and rare sideritized rhizoliths""","""shale""","sideritic","","silty,carbonaceous","Y","ironstone","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","M. J. Ryan, P. J. Currie, and J. D. Gardner, M. K. Vickaryous, J. M. Lavigne. 2000. Baby hadrosaurid material associated with an unusually high abundance of Troodon teeth from the Horseshoe Canyon Formation, Upper Cretaceous, Alberta, Cananda. Gaia 15:123-133",70.6,66,4652,2,"SC.2",69.75,68.27,NA,-83.3814,59.5666,7057,1,-112.878609,51.538891,"Non-singleton"
"251",61628,"Horseshoe Canyon",585231,"occ",NA,"","Euoplocephalus sp.","genus",38838,"","Euoplocephalus",NA,"genus",38838,"Early Maastrichtian","",74,67.696,"Coombs",1995,17500,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Euoplocephalus",NA,NA,1,"specimens",-112.958298,51.775501,"RTMP 71.40.1, ""isolated major plate""","5 miles south of Tolman Bridge (RTMP)",NA,"","CA","Alberta","","stated in text","4","small collection","SW 1/4, sec 30, T32, R21, W 4th meridian; about 5 mi (8.05 km) S of Tolman Bridge","gp_mid",-68.28,63.93,"101","CA","","Edmonton","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","snapshot","","dispersed","","","","","","","","taxonomic","field collection","TMP","","","","","1971","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","W. P. Coombs. 1995. Ankylosaurian tail clubs of middle Campanian to early Maastrichtian age from western North America, with description of a tiny club from Alberta and discussion of tail orientation and tail club function. Canadian Journal of Earth Sciences 32:902-912",70.6,66,4507,2,"SC.2",69.75,68.27,NA,-83.3282,59.8068,7057,1,-112.958298,51.775501,"Non-singleton"
"252",61629,"Horseshoe Canyon",1391275,"occ",NA,"","Ceratopsia indet.","unranked clade",38842,"","Ceratopsia",NA,"unranked clade",38842,"Early Maastrichtian","",74,67.696,"Lull",1933,12314,"Chordata","Ornithischia","","","",NA,NA,1,"individuals",-112.931114,51.689167,"partial skull","southwest of Morrin [GSC]",NA,"","CA","Alberta","","estimated from map","seconds","small collection","SW of Morrin","gp_mid",-68.34,63.85,"101","CA","","Edmonton","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","good","parautochthonous","snapshot","","dispersed","","","","occasional","","","","taxonomic","selective quarrying,mechanical,survey of museum collection","GSC","","","","C. M. Sternberg","1925","","","terrestrial",NA,"actively mobile","ground dwelling","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","R. S. Lull. 1933. A revision of the Ceratopsia or horned dinosaurs. Memoirs of the Peabody Museum of Natural History 3(3):1-175",70.6,66,4614,2,"SC.2",69.75,68.27,NA,-83.35,59.7195,7057,1,-112.931114,51.689167,"Non-singleton"
"253",61631,"St. Mary River",585235,"occ",NA,"","Euoplocephalus sp.","genus",38838,"","Euoplocephalus",NA,"genus",38838,"Early Maastrichtian","",71.814,66.97,"Coombs",1995,17500,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ankylosauridae","Euoplocephalus",NA,NA,1,"specimens",-112.977776,48.638332,"AMNH 5471","Holy Family Mission (AMNH)",NA,"","US","Montana","Glacier","estimated from map","seconds","small collection","6 mi (9.66 km) above Holy Family Mission, near Browning, MT","gp_mid",NA,NA,"coordinates not computable using this model","US","","","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","snapshot","","dispersed","","","","occasional","","","","taxonomic","field collection","AMNH","","","","B. Brown","1916","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"St. Mary River","","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","W. P. Coombs. 1995. Ankylosaurian tail clubs of middle Campanian to early Maastrichtian age from western North America, with description of a tiny club from Alberta and discussion of tail orientation and tail club function. Canadian Journal of Earth Sciences 32:902-912",70.6,66,8241,2,"SC.2",69.75,89.05,NA,-85.1442,56.8178,8053,1,-112.977776,48.638332,"Non-singleton"
"254",64324,"Horseshoe Canyon",604161,"occ",NA,"","Troodon formosus","species",54818,"","Troodon formosus",NA,"species",54818,"Early Maastrichtian","",74,67.696,"Currie",1987,9254,"Chordata","Saurischia","NO_ORDER_SPECIFIED","Troodontidae","Troodon",NA,NA,1,"specimens",-112.772202,51.484501,"RTMP 83.12.11","Bonebed HC 1, Midland Provincial Park (RTMP)",NA,"","CA","Alberta","","stated in text","4","small collection","Midland Provincial Park; LSD 11, sec 17, T29, R20, W 4th meridian","gp_mid",-68.36,63.62,"101","CA","","Edmonton","","bed","","","","","",NA,"","","","not reported","","","","","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","","","","","","","occasional","","","","taxonomic","field collection","TMP","","","","J. R. Horner","1983","","","terrestrial",NA,"actively mobile","","","carnivore, omnivore","oviparous","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","","not reported","","","","","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","P. J. Currie. 1987. Bird-like characteristics of the jaws and teeth of troodontid theropods (Dinosauria, Saurischia). Journal of Vertebrate Paleontology 7(1):72-81",70.6,66,4645,2,"SC.2",69.75,68.27,NA,-83.2907,59.4943,7223,1,-112.772202,51.484501,"Non-singleton"
"255",64352,"St. Mary River",604286,"occ",18360,"","n. gen. Pachyrhinosaurus n. sp. canadensis","species",66023,"","Pachyrhinosaurus canadensis",NA,"species",66023,"Late Campanian","Early Maastrichtian",71.814,66.97,"Sternberg",1950,18562,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Ceratopsidae","Pachyrhinosaurus",NA,NA,2,"specimens",-113.008003,50.189499,"""new family""","Pachyrhinosaurus type, Little Bow River",NA,"","CA","Alberta","","stated in text","4","outcrop","near center of SW 1/4, sec 24, T14, R23, W 4th meridian; on N side of Little Bow River, 50 ft above river; E of Carmongay; second specimen from 300 yds SW of type","gp_mid",-68.26,61.34,"101","CA","","","","bed","","","","","",NA,"","originally ""lower member of Edmonton Fm.""","","claystone","concretionary","","sandy","Y","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body,concretion","good","","","","","","","","frequent","","","","taxonomic","selective quarrying,surface (float),surface (in situ),mechanical,field collection","GSC","","","","Stewart & Sternberg","1946","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"St. Mary River","","","","claystone","concretionary","","sandy","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","C. M. Sternberg. 1950. Pachyrhinosaurus canadensis, representing a new family of the Ceratopsia, from southern Alberta. National Museum of Canada Bulletin 118:109-120",83.5,66,8233,2,"SC.2",69.75,89.05,"Ceratopsidae",-84.3306,58.3065,7554,1,-113.008003,50.189499,"Singleton"
"256",64430,"Horseshoe Canyon",604775,"occ",30778,"","n. gen. Saurolophus n. sp. osborni","species",53386,"","Saurolophus osborni",NA,"species",53386,"Early Maastrichtian","",74,67.696,"Brown",1913,18614,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Saurolophus",NA,NA,2,"individuals",-112.981903,51.819099,"""Skeleton of a new Duck-billed Dinosaur""","Tolman Ferry, Red Deer River (AMNH)",NA,"Saurolophus type","CA","Alberta","","stated in text","4","small collection","Red Deer River, Tolman Ferry","gp_mid",NA,NA,"coordinates not computable using this model","CA","","Edmonton","","bed","","","","","",NA,"","500 feet below top of beds","""ripple-marked sandstone""","sandstone","desiccation cracks,wave ripples","","","Y","","","","","","fluvial-lacustrine indet.","","","macrofossils","","","","","",NA,"","body,mold/impression,trace,soft parts","excellent","","snapshot","","dispersed","","","","","","","","taxonomic","selective quarrying,surface (in situ),mechanical,field collection","AMNH","","","","B. Brown & P. Kaisen","1911","","sandstone preserves ""worm tracks and impressions of horsetails or scouring rushes (Equisetum)""","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","""ripple-marked sandstone""","sandstone","desiccation cracks,wave ripples","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","B. Brown. 1913. The skeleton of Saurolophus, a crested duck-billed dinosaur from the Edmonton Cretaceous. Bulletin of the American Museum of Natural History 32(19):387-393",70.6,66,4601,2,"SC.2",69.75,68.27,"Hadrosauridae",-83.3286,59.8527,7057,1,-112.981903,51.819099,"Non-singleton"
"257",64432,"Horseshoe Canyon",604782,"occ",NA,"","n. gen. Hypacrosaurus n. sp. altispinus","species",56406,"","Hypacrosaurus altispinus",NA,"species",56406,"Early Maastrichtian","",74,67.696,"Brown",1913,9647,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus",NA,NA,1,"individuals",-112.9701,51.906399,"AMNH 5204","4 miles above Tolman Ferry (50 ft level) [AMNH]",NA,"Hypacrosaurus type, Red Deer River","CA","Alberta","","based on nearby landmark","4","small collection","4 miles above Tolman Ferry, Red Deer River, Alberta; 50 ft above river","gp_mid",NA,NA,"coordinates not computable using this model","CA","","Edmonton","","bed","","","","","",NA,"","500? ft below top of ""formation""","","""siliciclastic""","","","","Y","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","good","","snapshot","","dispersed","","","","occasional","","","","taxonomic","selective quarrying,mechanical,field collection","AMNH","","","","B. Brown & P. Kaisen","1910","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","","""siliciclastic""","","","","Y","","","","","","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","Maastrichtian","B. Brown. 1913. A new trachodont dinosaur, Hypacrosaurus, from the Edmonton Cretaceous of Alberta. Bulletin of the American Museum of Natural History 32(20):395-406",70.6,66,4539,2,"SC.2",69.75,68.27,"Hadrosauridae",-83.2602,59.9334,7057,1,-112.9701,51.906399,"Non-singleton"
"258",64436,"Horseshoe Canyon",604789,"occ",NA,"","Hypacrosaurus altispinus","species",56406,"","Hypacrosaurus altispinus",NA,"species",56406,"Late Campanian","Early Maastrichtian",74,67.696,"Brown",1913,9647,"Chordata","Ornithischia","NO_ORDER_SPECIFIED","Hadrosauridae","Hypacrosaurus",NA,NA,1,"individuals",-112.958298,51.746399,"AMNH 5272","16 miles below Tolman Ferry (70 ft level)",NA,"Red Deer River, AMNH","CA","Alberta","","stated in text","4","small collection","16 mi below Tolman Ferry, Red Deer River, 70 ft above river","gp_mid",-66.74,62.72,"101","CA","","Edmonton","","bed","","","","","",NA,"","","","""siliciclastic""","","","","Y","","","","","","terrestrial indet.","","","macrofossils","","","","","",NA,"","body","","","snapshot","","dispersed","","","","occasional","","","","taxonomic","selective quarrying,mechanical,field collection","AMNH","","","","B. Brown","1912","","","terrestrial",NA,"actively mobile","","","herbivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","hydroxyapatite","compact or dense","",NA,"Horseshoe Canyon","Edmonton","","","""siliciclastic""","","","","Y","","","","","","Campanian","-","Campanian","Campanian, Maastrichtian","Campanian, Maastrichtian","B. Brown. 1913. A new trachodont dinosaur, Hypacrosaurus, from the Edmonton Cretaceous of Alberta. Bulletin of the American Museum of Natural History 32(20):395-406",83.5,66,4490,2,"SC.2",69.75,68.27,"Hadrosauridae",-83.3463,59.7791,7057,1,-112.958298,51.746399,"Non-singleton"
